0,fullname,team,team_code,country,height,weight,birthplace,rider_code,age,nb_race_flat,nb_win_flat,nb_pod_flat,nb_top10_flat,pts_flat,avg_rnk_flat,pct_win_flat,pct_pod_flat,pct_top10_flat,avg_pts_flat,nb_race_climb,nb_win_climb,nb_pod_climb,nb_top10_climb,pts_climb,avg_rnk_climb,pct_win_climb,pct_pod_climb,pct_top10_climb,avg_pts_climb,nb_race_time_trial,nb_win_time_trial,nb_pod_time_trial,nb_top10_time_trial,pts_time_trial,avg_rnk_time_trial,pct_win_time_trial,pct_pod_time_trial,pct_top10_time_trial,avg_pts_time_trial,nb_gc_finished,nb_win_gc,nb_pod_gc,nb_top10_gc,pts_gc,pct_win_gc,pct_pod_gc,pct_top10_gc,avg_pts_gc,nb_race_one_day,nb_win_one_day,nb_pod_one_day,nb_top10_one_day,pts_one_day,avg_rnk_one_day,pct_win_one_day,pct_pod_one_day,pct_top10_one_day,avg_pts_one_day,nb_dnf_otl,pct_dnf_otl,group
214,imanol  erviti ,movistar team,movistar-team-2023,spain,1.89,82,pamplona,imanol-erviti,39,64,0,0,0,41,65.01666667,0,0,0,0.640625,150,0,1,1,146,78.34965035,0,0.006666667,0.006666667,0.973333333,14,0,0,0,0,86.42857143,0,0,0,0,13,0,0,0,170,0,0,0,13.07692308,36,0,0,0,116,69.89285714,0,0,0,3.222222222,9,0.039473684,peloton-guy
215,iván  garcía cortina ,movistar team,movistar-team-2023,spain,1.83,77,gijón,ivan-garcia-cortina,27,53,1,2,7,501,28.45098039,0.018867925,0.037735849,0.132075472,9.452830189,107,1,2,16,780,61.7826087,0.009345794,0.018691589,0.14953271,7.289719626,12,0,0,0,0,77.25,0,0,0,0,10,0,0,1,180,0,0,0.1,18,65,1,2,10,1071,32.45098039,0.015384615,0.030769231,0.153846154,16.47692308,15,0.087209302,peloton-guy
216,iván ramiro  sosa ,movistar team,movistar-team-2023,colombia,1.68,58,pasca,ivan-ramiro-sosa,25,21,0,0,0,0,104,0,0,0,0,85,0,1,1,167,60,0,0.011764706,0.011764706,1.964705882,8,0,0,0,0,116.75,0,0,0,0,7,0,0,0,80,0,0,0,11.42857143,25,0,1,1,167,38.93333333,0,0.04,0.04,6.68,10,0.087719298,peloton-guy
217,carlos  verona ,movistar team,movistar-team-2023,spain,1.86,68,san lorenzo de el escorial,carlos-verona,30,52,0,0,0,1,115.75,0,0,0,0.019230769,166,1,4,10,360,58.34161491,0.006024096,0.024096386,0.060240964,2.168674699,18,0,0,0,0,117.8888889,0,0,0,0,17,0,0,1,530,0,0,0.058823529,31.17647059,21,0,0,3,138,47,0,0,0.142857143,6.571428571,3,0.012711864,peloton-guy
218,gregor  mühlberger ,movistar team,movistar-team-2023,austria,1.8,64,haidershofen,gregor-muhlberger,28,36,0,0,0,0,88.17142857,0,0,0,0,121,0,3,5,244,61.80555556,0,0.024793388,0.041322314,2.016528926,12,0,0,0,0,93.63636364,0,0,0,0,13,0,0,0,193,0,0,0,14.84615385,24,0,0,0,108,52.875,0,0,0,4.5,13,0.076923077,peloton-guy
219,antonio  pedrero ,movistar team,movistar-team-2023,spain,1.77,60,terrassa,antonio-pedrero,31,28,0,0,0,0,109.1923077,0,0,0,0,112,0,1,7,175,56.00952381,0,0.008928571,0.0625,1.5625,15,0,0,0,0,109.1333333,0,0,0,0,8,0,0,0,173,0,0,0,21.625,21,0,0,2,78,52.61538462,0,0,0.095238095,3.714285714,9,0.058064516,peloton-guy
220,gonzalo  serrano ,movistar team,movistar-team-2023,spain,1.77,65,madrid,gonzalo-serrano,28,21,0,0,1,33,70.95,0,0,0.047619048,1.571428571,89,0,2,10,400,66.32926829,0,0.02247191,0.112359551,4.494382022,5,0,0,0,0,74.2,0,0,0,0,5,0,0,1,185,0,0,0.2,37,46,0,2,6,396,42.475,0,0.043478261,0.130434783,8.608695652,8,0.069565217,peloton-guy
221,óscar  rodríguez ,movistar team,movistar-team-2023,spain,1.79,63,burlada,oscar-rodriguez,27,28,0,0,0,5,80.92592593,0,0,0,0.178571429,99,0,2,8,186,54.10638298,0,0.02020202,0.080808081,1.878787879,13,0,0,0,0,42.69230769,0,0,0,0,12,0,0,0,143,0,0,0,11.91666667,22,0,1,3,114,42.83333333,0,0.045454545,0.136363636,5.181818182,5,0.035714286,peloton-guy
222,max  kanter ,movistar team,movistar-team-2023,germany,1.76,68,cottbus,max-kanter,25,46,0,3,18,392,30.75609756,0,0.065217391,0.391304348,8.52173913,71,0,1,7,144,93.12307692,0,0.014084507,0.098591549,2.028169014,9,0,0,0,0,100.4285714,0,0,0,0,9,0,0,0,65,0,0,0,7.222222222,37,0,2,8,356,43.07142857,0,0.054054054,0.216216216,9.621621622,10,0.079365079,peloton-guy
223,matteo  jorgenson ,movistar team,movistar-team-2023,united states,1.9,65,walnut creek,matteo-jorgenson,23,21,0,1,1,25,68.4,0,0.047619048,0.047619048,1.19047619,74,0,1,7,230,55.16666667,0,0.013513514,0.094594595,3.108108108,8,0,0,0,0,30.625,0,0,0,0,7,0,0,1,260,0,0,0.142857143,37.14285714,29,0,0,1,102,48.86363636,0,0,0.034482759,3.517241379,7,0.067961165,peloton-guy
224,einer augusto  rubio ,movistar team,movistar-team-2023,colombia,1.64,56,chíquiza,einer-augusto-rubio-reyes,25,16,0,0,0,0,75.875,0,0,0,0,71,1,1,2,108,56.17910448,0.014084507,0.014084507,0.028169014,1.521126761,8,0,0,0,0,123,0,0,0,0,6,0,0,1,164,0,0,0.166666667,27.33333333,25,0,0,1,58,40.47619048,0,0,0.04,2.32,4,0.042105263,rookie
225,lluís  mas ,movistar team,movistar-team-2023,spain,1.81,69,ses salines,lluis-guillermo-mas,33,37,0,0,0,42,70.85294118,0,0,0,1.135135135,87,0,0,0,69,85.63013699,0,0,0,0.793103448,10,0,0,0,10,48.6,0,0,0,1,7,0,0,0,72,0,0,0,10.28571429,43,0,0,0,111,68.25806452,0,0,0,2.581395349,17,0.126865672,peloton-guy
226,mathias  norsgaard ,movistar team,movistar-team-2023,denmark,2.02,81,silkeborg,mathias-norsgaard,25,32,0,1,1,61,76.5,0,0.03125,0.03125,1.90625,48,0,0,0,40,96.04444444,0,0,0,0.833333333,8,0,0,1,7,56.33333333,0,0,0.125,0.875,5,0,0,0,25,0,0,0,5,43,0,0,0,71,71.30555556,0,0,0,1.651162791,7,0.079545455,peloton-guy
227,will  barta ,movistar team,movistar-team-2023,united states,1.8,61,boise,william-barta,27,29,0,0,0,0,95.51851852,0,0,0,0,96,0,0,0,43,80.55172414,0,0,0,0.447916667,9,0,1,2,53,33.66666667,0,0.111111111,0.222222222,5.888888889,9,0,0,0,130,0,0,0,14.44444444,30,0,0,0,40,71.9,0,0,0,1.333333333,11,0.082089552,peloton-guy
228,jorge  arcas ,movistar team,movistar-team-2023,spain,1.87,68,sabiñánigo,jorge-arcas,30,35,0,0,0,10,86.81818182,0,0,0,0.285714286,114,0,1,1,84,80.99029126,0,0.00877193,0.00877193,0.736842105,13,0,0,0,0,112,0,0,0,0,11,0,0,0,120,0,0,0,10.90909091,35,0,0,0,55,65.77272727,0,0,0,1.571428571,13,0.080246914,peloton-guy
229,albert  torres ,movistar team,movistar-team-2023,spain,1.8,70,ciutadella de menorca,albert-torres,32,35,0,0,0,0,91.09090909,0,0,0,0,81,0,0,1,31,117.95,0,0,0.012345679,0.382716049,13,0,0,0,0,93.69230769,0,0,0,0,9,0,0,0,80,0,0,0,8.888888889,12,0,0,0,21,75.27272727,0,0,0,1.75,2,0.015503876,peloton-guy
230,sergio  samitier ,movistar team,movistar-team-2023,spain,1.81,63,barbastro,sergio-samitier,27,18,0,0,0,0,94.88888889,0,0,0,0,87,0,0,1,35,83.89873418,0,0,0.011494253,0.402298851,11,0,0,0,0,113.0909091,0,0,0,0,9,0,0,0,60,0,0,0,6.666666667,19,0,0,0,15,63.83333333,0,0,0,0.789473684,8,0.068965517,peloton-guy
231,abner  gonzález ,movistar team,movistar-team-2023,puerto rico,1.74,60,moca,abner-gonzalez-rivera,22,5,0,0,0,0,71.8,0,0,0,0,26,0,0,2,82,45.19047619,0,0,0.076923077,3.153846154,2,0,0,0,0,48,0,0,0,0,2,0,0,0,10,0,0,0,5,21,0,0,2,82,51.75,0,0,0.095238095,3.904761905,5,0.151515152,rookie
232,oier  lazkano ,movistar team,movistar-team-2023,spain,1.89,74,vitoria-gasteiz,oier-lazkano,23,27,0,0,0,15,109.9565217,0,0,0,0.555555556,61,0,0,0,11,99.64583333,0,0,0,0.180327869,5,0,0,0,10,81.2,0,0,0,2,5,0,0,0,30,0,0,0,6,28,0,0,0,26,67,0,0,0,0.928571429,15,0.161290323,rookie
233,johan  jacobs ,movistar team,movistar-team-2023,switzerland,1.92,78,winterthur,johan-jacobs,26,39,0,0,0,71,67.91428571,0,0,0,1.820512821,62,0,0,0,47,90.7,0,0,0,0.758064516,7,0,0,0,0,56,0,0,0,0,8,0,0,0,25,0,0,0,3.125,43,0,0,0,118,61.94117647,0,0,0,2.744186047,13,0.119266055,peloton-guy
234,juri  hollmann ,movistar team,movistar-team-2023,germany,1.85,70,berlin,juri-hollmann,23,23,0,0,0,30,72.80952381,0,0,0,1.304347826,28,0,0,0,36,63.66666667,0,0,0,1.285714286,2,0,0,0,0,42.5,0,0,0,0,2,0,0,0,10,0,0,0,5,39,0,0,0,66,64.3,0,0,0,1.692307692,8,0.148148148,rookie
235,vinicius  rangel ,movistar team,movistar-team-2023,brazil,1.78,64,cabo frio,vinicius-rangel-costa,21,4,0,0,0,5,71.5,0,0,0,1.25,9,0,0,0,10,98.2,0,0,0,1.111111111,,,,,,,,,,,,,,,,,,,,13,0,0,0,15,86.33333333,0,0,0,1.153846154,4,0.285714286,rookie
236,iván  romeo ,movistar team,movistar-team-2023,spain,1.93,75,valladolid,ivan-romeo,19,4,0,0,0,0,86.33333333,0,0,0,0,8,0,0,0,5,63.2,0,0,0,0.625,1,0,0,0,0,,0,0,0,0,1,0,0,0,5,0,0,0,5,7,0,0,0,5,84.66666667,0,0,0,0.714285714,5,0.384615385,rookie
237,julian  alaphilippe ,soudal - quick step,soudal-quick-step-2023,france,1.73,62,saint-amand-montrond,julian-alaphilippe,30,31,1,2,3,105,72.8,0.032258065,0.064516129,0.096774194,3.387096774,126,16,26,46,4459,31.55172414,0.126984127,0.206349206,0.365079365,35.38888889,13,1,2,5,159,29.46153846,0.076923077,0.153846154,0.384615385,12.23076923,9,0,0,2,492,0,0,0.222222222,54.66666667,52,8,13,22,3515,19.97777778,0.153846154,0.25,0.423076923,67.59615385,8,0.047058824,sprinter
238,remco  evenepoel ,soudal - quick step,soudal-quick-step-2023,belgium,1.71,61,aalst,remco-evenepoel,23,29,1,1,2,130,59.75,0.034482759,0.034482759,0.068965517,4.482758621,70,7,11,26,1809,26.87692308,0.1,0.157142857,0.371428571,25.84285714,12,2,7,10,760,5.666666667,0.166666667,0.583333333,0.833333333,63.33333333,7,2,2,4,1055,0.285714286,0.285714286,0.571428571,150.7142857,21,7,7,9,1552,35.10526316,0.333333333,0.333333333,0.428571429,73.9047619,3,0.027027027,all-rounder
239,yves  lampaert ,soudal - quick step,soudal-quick-step-2023,belgium,1.8,75,izegem,yves-lampaert,31,48,1,5,13,1152,51.14893617,0.020833333,0.104166667,0.270833333,24,59,0,0,3,404,83.56140351,0,0,0.050847458,6.847457627,10,2,2,5,232,27.8,0.2,0.2,0.5,23.2,5,0,0,0,65,0,0,0,13,47,1,5,15,1553,36.69565217,0.021276596,0.106382979,0.319148936,33.04255319,1,0.008547009,climber
240,dries  devenyns ,soudal - quick step,soudal-quick-step-2023,belgium,1.77,65,leuven,dries-devenyns,39,46,0,0,0,0,107.0666667,0,0,0,0,158,1,1,4,370,79.00735294,0.006329114,0.006329114,0.025316456,2.341772152,14,0,0,0,0,64.78571429,0,0,0,0,16,0,0,1,201,0,0,0.0625,12.5625,53,1,1,3,363,61.27777778,0.018867925,0.018867925,0.056603774,6.849056604,21,0.096330275,peloton-guy
241,florian  sénéchal ,soudal - quick step,soudal-quick-step-2023,france,1.79,77,cambrai,florian-senechal,29,63,2,7,16,1159,45.57377049,0.031746032,0.111111111,0.253968254,18.3968254,84,0,2,12,693,81.62025316,0,0.023809524,0.142857143,8.25,12,0,0,0,0,71.18181818,0,0,0,0,7,0,0,0,69,0,0,0,9.857142857,54,1,8,18,1626,31.74,0.018518519,0.148148148,0.333333333,30.11111111,7,0.044025157,sprinter
242,tim  merlier ,soudal - quick step,soudal-quick-step-2023,belgium,1.85,80,wortegem-petegem,tim-merlier,30,62,14,24,39,2230,17.08196721,0.225806452,0.387096774,0.629032258,35.96774194,43,1,2,5,194,117.4878049,0.023255814,0.046511628,0.11627907,4.511627907,6,0,0,0,0,117,0,0,0,0,5,0,0,0,40,0,0,0,8,44,8,16,26,1808,20.11627907,0.181818182,0.363636364,0.590909091,41.09090909,2,0.017857143,sprinter
243,fabio  jakobsen ,soudal - quick step,soudal-quick-step-2023,netherlands,1.81,78,gorinchem,fabio-jakobsen,26,50,13,20,26,1549,30.33333333,0.26,0.4,0.52,30.98,72,2,2,3,151,122.7142857,0.027777778,0.027777778,0.041666667,2.097222222,8,0,0,0,0,134.875,0,0,0,0,8,0,0,0,75,0,0,0,9.375,28,6,6,9,760,29.57894737,0.214285714,0.214285714,0.321428571,27.14285714,14,0.107692308,sprinter
244,kasper  asgreen ,soudal - quick step,soudal-quick-step-2023,denmark,1.92,75,kolding,kasper-asgreen,28,50,1,1,3,255,72.34693878,0.02,0.02,0.06,5.1,103,3,6,17,1274,70.76842105,0.029126214,0.058252427,0.165048544,12.36893204,16,0,3,12,491,9.875,0,0.1875,0.75,30.6875,10,0,1,1,315,0,0.1,0.1,31.5,40,3,5,9,1316,39.64705882,0.075,0.125,0.225,32.9,6,0.035502959,climber
245,michael  mørkøv ,soudal - quick step,soudal-quick-step-2023,denmark,1.83,71,kokkedal,michael-morkov,37,75,0,3,11,467,45.7260274,0,0.04,0.146666667,6.226666667,112,0,0,2,141,115.7314815,0,0,0.017857143,1.258928571,15,0,0,0,0,85.66666667,0,0,0,0,15,0,0,0,145,0,0,0,9.666666667,25,0,1,6,456,29.54545455,0,0.04,0.24,18.24,4,0.01980198,peloton-guy
246,fausto  masnada ,soudal - quick step,soudal-quick-step-2023,italy,1.82,65,bergamo,fausto-masnada,29,23,0,0,1,1,65,0,0,0.043478261,0.043478261,90,1,4,11,534,42.03409091,0.011111111,0.044444444,0.122222222,5.933333333,12,0,0,1,7,37.83333333,0,0,0.083333333,0.583333333,7,0,1,2,389,0,0.142857143,0.285714286,55.57142857,17,0,2,3,341,38.47058824,0,0.117647059,0.176470588,20.05882353,2,0.016,climber
247,mattia  cattaneo ,soudal - quick step,soudal-quick-step-2023,italy,1.84,67,alzano lombardo,mattia-cattaneo,32,32,0,0,0,0,74.03225806,0,0,0,0,107,0,4,10,355,52.14285714,0,0.037383178,0.093457944,3.317757009,16,0,1,10,139,14.25,0,0.0625,0.625,8.6875,12,0,0,2,576,0,0,0.166666667,48,22,0,1,1,124,60.84615385,0,0.045454545,0.045454545,5.636363636,10,0.064516129,climber
248,pieter  serry ,soudal - quick step,soudal-quick-step-2023,belgium,1.86,66,aalter,pieter-serry,34,41,0,0,0,0,111.6666667,0,0,0,0,119,0,0,4,184,76.14851485,0,0,0.033613445,1.546218487,11,0,0,0,0,56.27272727,0,0,0,0,8,0,0,0,85,0,0,0,10.625,47,0,0,1,150,61.6,0,0,0.021276596,3.191489362,18,0.105263158,peloton-guy
249,jan  hirt ,soudal - quick step,soudal-quick-step-2023,czech republic,1.81,62,třebíč,jan-hirt,32,50,0,0,0,0,108.64,0,0,0,0,150,1,3,9,251,70.5915493,0.006666667,0.02,0.06,1.673333333,20,0,0,0,0,99.05263158,0,0,0,0,17,0,0,2,580,0,0,0.117647059,34.11764706,10,0,0,0,25,53,0,0,0,2.5,6,0.027272727,peloton-guy
250,davide  ballerini ,soudal - quick step,soudal-quick-step-2023,italy,1.83,77,cantù,davide-ballerini,28,51,1,4,13,593,42,0.019607843,0.078431373,0.254901961,11.62745098,109,1,2,8,380,74.16483516,0.009174312,0.018348624,0.073394495,3.486238532,11,0,0,0,0,65.27272727,0,0,0,0,9,0,0,0,80,0,0,0,8.888888889,58,2,3,6,777,41.32432432,0.034482759,0.051724138,0.103448276,13.39655172,21,0.122807018,peloton-guy
251,rémi  cavagna ,soudal - quick step,soudal-quick-step-2023,france,1.86,78,clermont-ferrand,remi-cavagna,27,44,1,1,1,80,74.15909091,0.022727273,0.022727273,0.022727273,1.818181818,161,2,3,5,298,82.22727273,0.01242236,0.01863354,0.031055901,1.850931677,20,2,8,14,511,13.6,0.1,0.4,0.7,25.55,18,0,0,1,326,0,0,0.055555556,18.11111111,30,1,1,1,196,59.45833333,0.033333333,0.033333333,0.033333333,6.533333333,7,0.031111111,climber
252,josef  černý ,soudal - quick step,soudal-quick-step-2023,czech republic,1.88,77,frýdek-místek,josef-cerny,29,45,0,0,1,63,85.86046512,0,0,0.022222222,1.4,113,0,1,1,89,112.2365591,0,0.008849558,0.008849558,0.787610619,17,0,0,6,124,29.47058824,0,0,0.352941176,7.294117647,12,0,0,0,75,0,0,0,6.25,40,0,0,1,108,72.86956522,0,0,0.025,2.7,22,0.125714286,peloton-guy
253,bert van lerberghe ,soudal - quick step,soudal-quick-step-2023,belgium,1.9,83,kortrijk,bert-van-lerberghe,30,71,0,0,6,306,46.32835821,0,0,0.084507042,4.309859155,52,0,0,0,20,124.9583333,0,0,0,0.384615385,7,0,0,0,0,110.2857143,0,0,0,0,6,0,0,0,60,0,0,0,10,60,0,0,6,322,48.34615385,0,0,0.1,5.366666667,8,0.061538462,peloton-guy
254,james  knox ,soudal - quick step,soudal-quick-step-2023,great britain,1.73,58,kendal,james-knox,27,34,0,0,0,0,95.17647059,0,0,0,0,145,0,0,10,141,65.86567164,0,0,0.068965517,0.972413793,17,0,0,0,1,53.70588235,0,0,0,0.058823529,14,0,0,2,480,0,0,0.142857143,34.28571429,20,0,0,1,73,54.90909091,0,0,0.05,3.65,10,0.051020408,peloton-guy
255,tim  declercq ,soudal - quick step,soudal-quick-step-2023,belgium,1.9,78,leuven,tim-declercq,33,51,0,1,2,264,94.68085106,0,0.019607843,0.039215686,5.176470588,99,0,0,2,68,94.78409091,0,0,0.02020202,0.686868687,11,0,0,0,0,84.09090909,0,0,0,0,10,0,0,0,105,0,0,0,10.5,44,0,1,2,314,74.7,0,0.022727273,0.045454545,7.136363636,15,0.093167702,peloton-guy
256,andrea  bagioli ,soudal - quick step,soudal-quick-step-2023,italy,1.76,60,sondrio,andrea-bagioli,23,15,0,1,2,65,83.26666667,0,0.066666667,0.133333333,4.333333333,88,2,6,15,704,61.9875,0.022727273,0.068181818,0.170454545,8,6,0,0,1,12,41.83333333,0,0,0.166666667,2,4,0,0,0,86,0,0,0,21.5,36,1,3,8,533,33.93103448,0.027777778,0.083333333,0.222222222,14.80555556,8,0.073394495,peloton-guy
257,mauri  vansevenant ,soudal - quick step,soudal-quick-step-2023,belgium,1.75,60,ostend,mauri-vansevenant,23,17,0,0,0,0,83.875,0,0,0,0,78,1,4,8,474,56.93506494,0.012820513,0.051282051,0.102564103,6.076923077,10,0,0,0,0,42.4,0,0,0,0,7,0,0,0,139,0,0,0,19.85714286,28,1,3,3,391,50.26923077,0.035714286,0.107142857,0.107142857,13.96428571,2,0.019047619,peloton-guy
258,mauro  schmid ,soudal - quick step,soudal-quick-step-2023,switzerland,1.87,70,bülach,mauro-schmid,23,20,0,0,0,4,72.95,0,0,0,0.2,63,1,3,9,353,67.27586207,0.015873016,0.047619048,0.142857143,5.603174603,6,0,0,2,23,49.5,0,0,0.333333333,3.833333333,6,0,0,1,184,0,0,0.166666667,30.66666667,20,0,0,1,179,37,0,0,0.05,8.95,4,0.043956044,peloton-guy
259,jannik  steimle ,soudal - quick step,soudal-quick-step-2023,germany,1.87,73,weilheim an der teck,jannik-steimle,26,32,0,0,1,83,59.24137931,0,0,0.03125,2.59375,41,0,1,2,85,80.89473684,0,0.024390244,0.048780488,2.073170732,4,0,0,1,6,18.75,0,0,0.25,1.5,4,0,0,0,30,0,0,0,7.5,38,0,0,1,132,56.57575758,0,0,0.026315789,3.473684211,6,0.077922078,rookie
260,casper  pedersen ,soudal - quick step,soudal-quick-step-2023,denmark,1.86,74,copenhagen,casper-pedersen,26,57,1,2,2,202,74.83333333,0.01754386,0.035087719,0.035087719,3.543859649,94,1,1,3,184,98.46428571,0.010638298,0.010638298,0.031914894,1.957446809,10,0,0,0,0,78.3,0,0,0,0,10,0,0,0,90,0,0,0,9,38,2,2,3,300,63.125,0.052631579,0.052631579,0.078947368,7.894736842,16,0.099378882,peloton-guy
261,louis  vervaeke ,soudal - quick step,soudal-quick-step-2023,belgium,1.81,68,ronse,louis-vervaeke,29,32,0,0,0,7,98.125,0,0,0,0.21875,86,0,1,3,194,62.04054054,0,0.011627907,0.034883721,2.255813953,8,0,0,0,0,77.28571429,0,0,0,0,4,0,0,0,100,0,0,0,25,39,0,1,2,176,61.29032258,0,0.025641026,0.051282051,4.512820513,10,0.079365079,peloton-guy
262,ilan van wilder ,soudal - quick step,soudal-quick-step-2023,belgium,1.71,64,jette,ilan-van-wilder,22,12,0,0,0,7,48.3,0,0,0,0.583333333,62,0,1,5,142,43.12962963,0,0.016129032,0.080645161,2.290322581,7,0,0,2,23,45.6,0,0,0.285714286,3.285714286,6,0,0,0,67,0,0,0,11.16666667,25,0,1,1,130,40.29411765,0,0.04,0.04,5.2,11,0.134146341,rookie
263,ethan  vernon ,soudal - quick step,soudal-quick-step-2023,great britain,1.88,74,bedford,ethan-vernon,22,13,1,1,3,150,42.33333333,0.076923077,0.076923077,0.230769231,11.53846154,18,1,2,3,118,80.25,0.055555556,0.111111111,0.166666667,6.555555556,3,0,0,1,4,21.66666667,0,0,0.333333333,1.333333333,2,0,0,0,10,0,0,0,5,13,1,2,4,205,36.83333333,0.076923077,0.153846154,0.307692308,15.76923077,3,0.083333333,peloton-guy
264,stan van tricht ,soudal - quick step,soudal-quick-step-2023,belgium,1.74,64,leuven,stan-van-tricht,23,28,0,0,2,82,50.76923077,0,0,0.071428571,2.928571429,16,0,0,2,67,53.6,0,0,0.125,4.1875,1,0,0,0,0,65,0,0,0,0,2,0,0,0,10,0,0,0,5,33,0,0,4,149,44.6,0,0,0.121212121,4.515151515,3,0.0625,rookie
265,martin  svrček ,soudal - quick step,soudal-quick-step-2023,slovakia,1.75,66,nesluša,martin-svrcek,20,6,0,0,0,0,69.25,0,0,0,0,10,0,0,0,5,51.75,0,0,0,0.5,,,,,,,,,,,2,0,0,0,0,0,0,0,0,10,0,0,0,5,37.25,0,0,0,0.5,8,0.5,rookie
266,nacer  bouhanni ,team arkéa samsic,team-arkea-samsic-2023,france,1.75,65,épinal,nacer-bouhanni,32,32,1,11,16,1003,21.96,0.03125,0.34375,0.5,31.34375,38,0,0,3,81,74.34285714,0,0,0.078947368,2.131578947,3,0,0,0,0,154.3333333,0,0,0,0,2,0,0,0,10,0,0,0,5,36,1,7,11,807,35.13793103,0.027777778,0.194444444,0.305555556,22.41666667,8,0.109589041,sprinter
267,warren  barguil ,team arkéa samsic,team-arkea-samsic-2023,france,1.82,61,hennebont,warren-barguil,31,32,0,0,2,57,68.03225806,0,0,0.0625,1.78125,127,2,6,28,1450,32.29752066,0.015748031,0.047244094,0.220472441,11.41732283,9,0,0,0,1,88.22222222,0,0,0,0.111111111,8,0,0,1,492,0,0,0.125,61.5,52,1,4,22,1337,18.96,0.019230769,0.076923077,0.423076923,25.71153846,4,0.023809524,climber
268,hugo  hofstetter ,team arkéa samsic,team-arkea-samsic-2023,france,1.7,65,altkirch,hugo-hofstetter,29,60,1,8,35,1392,20.20689655,0.016666667,0.133333333,0.583333333,23.2,80,0,1,13,390,85.54794521,0,0.0125,0.1625,4.875,7,0,0,0,0,109.7142857,0,0,0,0,8,0,0,0,70,0,0,0,8.75,64,1,7,29,1533,27.29824561,0.015625,0.109375,0.453125,23.953125,9,0.06122449,sprinter
269,maxime  bouet ,team arkéa samsic,team-arkea-samsic-2023,france,1.84,67,belley,maxime-bouet,36,19,0,0,0,0,101.8888889,0,0,0,0,73,0,0,1,92,57.09090909,0,0,0.01369863,1.260273973,7,0,0,0,0,74.85714286,0,0,0,0,5,0,0,0,65,0,0,0,13,27,0,0,1,92,32.31818182,0,0,0.037037037,3.407407407,6,0.060606061,peloton-guy
270,nicolas  edet ,team arkéa samsic,team-arkea-samsic-2023,france,1.76,60,la ferté-bernard,nicolas-edet,35,54,0,0,0,0,104.0740741,0,0,0,0,189,0,3,10,397,57.2,0,0.015873016,0.052910053,2.100529101,24,0,0,0,20,73.52173913,0,0,0,0.833333333,15,0,0,1,355,0,0,0.066666667,23.66666667,43,0,0,1,176,55.8,0,0,0.023255814,4.093023256,17,0.063670412,peloton-guy
271,laurent  pichon ,team arkéa samsic,team-arkea-samsic-2023,france,1.78,69,quimper,laurent-pichon,36,22,0,0,2,116,64.85714286,0,0,0.090909091,5.272727273,75,0,0,2,161,64.44117647,0,0,0.026666667,2.146666667,5,0,0,0,0,53.2,0,0,0,0,5,0,0,0,25,0,0,0,5,64,0,0,3,267,51.98214286,0,0,0.046875,4.171875,8,0.078431373,peloton-guy
272,anthony  delaplace ,team arkéa samsic,team-arkea-samsic-2023,france,1.81,65,valognes,anthony-delaplace,33,25,0,0,1,16,79.36,0,0,0.04,0.64,108,1,2,8,286,64.6185567,0.009259259,0.018518519,0.074074074,2.648148148,8,0,0,0,8,68.375,0,0,0,1,5,0,0,0,45,0,0,0,9,56,1,2,7,282,40.8,0.017857143,0.035714286,0.125,5.035714286,8,0.056737589,peloton-guy
273,amaury  capiot ,team arkéa samsic,team-arkea-samsic-2023,belgium,1.87,69,tongeren,amaury-capiot,29,65,0,1,19,718,30.87719298,0,0.015384615,0.292307692,11.04615385,37,1,2,7,285,56.06451613,0.027027027,0.054054054,0.189189189,7.702702703,4,0,0,0,0,103.25,0,0,0,0,2,0,0,0,30,0,0,0,15,73,1,3,21,965,31.68333333,0.01369863,0.04109589,0.287671233,13.21917808,13,0.121495327,peloton-guy
274,daniel  mclay ,team arkéa samsic,team-arkea-samsic-2023,great britain,1.85,72,wellington,daniel-mclay,31,54,1,2,10,361,50.41304348,0.018518519,0.037037037,0.185185185,6.685185185,68,0,0,4,141,105.4339623,0,0,0.058823529,2.073529412,6,0,0,0,0,115.3333333,0,0,0,0,6,0,0,0,35,0,0,0,5.833333333,54,0,0,7,360,52.33333333,0,0,0.12962963,6.666666667,21,0.162790698,peloton-guy
275,luca  mozzato ,team arkéa samsic,team-arkea-samsic-2023,italy,1.78,67,arzignano,luca-mozzato,25,48,0,5,19,742,32.34782609,0,0.104166667,0.395833333,15.45833333,48,0,0,8,230,67.14634146,0,0,0.166666667,4.791666667,4,0,0,0,0,141.25,0,0,0,0,3,0,0,0,25,0,0,0,8.333333333,62,0,5,20,877,32.80701754,0,0.080645161,0.322580645,14.14516129,9,0.089108911,peloton-guy
276,élie  gesbert ,team arkéa samsic,team-arkea-samsic-2023,france,1.81,63,saint-brieuc,elie-gesbert,27,23,0,0,0,0,91.43478261,0,0,0,0,96,0,0,8,222,57.02439024,0,0,0.083333333,2.3125,6,0,0,0,0,116.1666667,0,0,0,0,7,0,0,0,105,0,0,0,15,37,0,0,5,177,30.83333333,0,0,0.135135135,4.783783784,13,0.104,peloton-guy
